单色点阵汉字库索引表
==========================================================================================
序号     字符   Unicode    偏移(像素区)      宽度     高度     行字节   
2834   委    0x000059D4   0x00016240     16     16     2     
2835   伟    0x00004F1F   0x00016260     16     16     2     
2836   伪    0x00004F2A   0x00016280     16     16     2     
2837   尾    0x00005C3E   0x000162A0     16     16     2     
2838   纬    0x00007EAC   0x000162C0     16     16     2     
2839   未    0x0000672A   0x000162E0     16     16     2     
2840   蔚    0x0000851A   0x00016300     16     16     2     
2841   味    0x00005473   0x00016320     16     16     2     
2842   畏    0x0000754F   0x00016340     16     16     2     
2843   胃    0x000080C3   0x00016360     16     16     2     
2844   喂    0x00005582   0x00016380     16     16     2     
2845   魏    0x00009B4F   0x000163A0     16     16     2     
2846   位    0x00004F4D   0x000163C0     16     16     2     
2847   渭    0x00006E2D   0x000163E0     16     16     2     
2848   谓    0x00008C13   0x00016400     16     16     2     
2849   尉    0x00005C09   0x00016420     16     16     2     
2850   慰    0x00006170   0x00016440     16     16     2     
2851   卫    0x0000536B   0x00016460     16     16     2     
2852   瘟    0x0000761F   0x00016480     16     16     2     
2853   温    0x00006E29   0x000164A0     16     16     2     
2854   蚊    0x0000868A   0x000164C0     16     16     2     
2855   文    0x00006587   0x000164E0     16     16     2     
2856   闻    0x000095FB   0x00016500     16     16     2     
2857   纹    0x00007EB9   0x00016520     16     16     2     
2858   吻    0x0000543B   0x00016540     16     16     2     
2859   稳    0x00007A33   0x00016560     16     16     2     
2860   紊    0x00007D0A   0x00016580     16     16     2     
2861   问    0x000095EE   0x000165A0     16     16     2     
2862   嗡    0x000055E1   0x000165C0     16     16     2     
2863   翁    0x00007FC1   0x000165E0     16     16     2     
2864   瓮    0x000074EE   0x00016600     16     16     2     
2865   挝    0x0000631D   0x00016620     16     16     2     
2866   蜗    0x00008717   0x00016640     16     16     2     
2867   涡    0x00006DA1   0x00016660     16     16     2     
2868   窝    0x00007A9D   0x00016680     16     16     2     
2869   我    0x00006211   0x000166A0     16     16     2     
2870   斡    0x000065A1   0x000166C0     16     16     2     
2871   卧    0x00005367   0x000166E0     16     16     2     
2872   握    0x000063E1   0x00016700     16     16     2     
2873   沃    0x00006C83   0x00016720     16     16     2     
2874   巫    0x00005DEB   0x00016740     16     16     2     
2875   呜    0x0000545C   0x00016760     16     16     2     
2876   钨    0x000094A8   0x00016780     16     16     2     
2877   乌    0x00004E4C   0x000167A0     16     16     2     
2878   污    0x00006C61   0x000167C0     16     16     2     
2879   诬    0x00008BEC   0x000167E0     16     16     2     
2880   屋    0x00005C4B   0x00016800     16     16     2     
2881   无    0x000065E0   0x00016820     16     16     2     
2882   芜    0x0000829C   0x00016840     16     16     2     
2883   梧    0x000068A7   0x00016860     16     16     2     
2884   吾    0x0000543E   0x00016880     16     16     2     
2885   吴    0x00005434   0x000168A0     16     16     2     
2886   毋    0x00006BCB   0x000168C0     16     16     2     
2887   武    0x00006B66   0x000168E0     16     16     2     
2888   五    0x00004E94   0x00016900     16     16     2     
2889   捂    0x00006342   0x00016920     16     16     2     
2890   午    0x00005348   0x00016940     16     16     2     
2891   舞    0x0000821E   0x00016960     16     16     2     
2892   伍    0x00004F0D   0x00016980     16     16     2     
2893   侮    0x00004FAE   0x000169A0     16     16     2     
2894   坞    0x0000575E   0x000169C0     16     16     2     
2895   戊    0x0000620A   0x000169E0     16     16     2     
2896   雾    0x000096FE   0x00016A00     16     16     2     
2897   晤    0x00006664   0x00016A20     16     16     2     
2898   物    0x00007269   0x00016A40     16     16     2     
2899   勿    0x000052FF   0x00016A60     16     16     2     
2900   务    0x000052A1   0x00016A80     16     16     2     
2901   悟    0x0000609F   0x00016AA0     16     16     2     
2902   误    0x00008BEF   0x00016AC0     16     16     2     
2903   昔    0x00006614   0x00016AE0     16     16     2     
2904   熙    0x00007199   0x00016B00     16     16     2     
2905   析    0x00006790   0x00016B20     16     16     2     
2906   西    0x0000897F   0x00016B40     16     16     2     
2907   硒    0x00007852   0x00016B60     16     16     2     
2908   矽    0x000077FD   0x00016B80     16     16     2     
2909   晰    0x00006670   0x00016BA0     16     16     2     
2910   嘻    0x0000563B   0x00016BC0     16     16     2     
2911   吸    0x00005438   0x00016BE0     16     16     2     
2912   锡    0x00009521   0x00016C00     16     16     2     
2913   牺    0x0000727A   0x00016C20     16     16     2     
2914   稀    0x00007A00   0x00016C40     16     16     2     
2915   息    0x0000606F   0x00016C60     16     16     2     
2916   希    0x00005E0C   0x00016C80     16     16     2     
2917   悉    0x00006089   0x00016CA0     16     16     2     
2918   膝    0x0000819D   0x00016CC0     16     16     2     
2919   夕    0x00005915   0x00016CE0     16     16     2     
2920   惜    0x000060DC   0x00016D00     16     16     2     
2921   熄    0x00007184   0x00016D20     16     16     2     
2922   烯    0x000070EF   0x00016D40     16     16     2     
2923   溪    0x00006EAA   0x00016D60     16     16     2     
2924   汐    0x00006C50   0x00016D80     16     16     2     
2925   犀    0x00007280   0x00016DA0     16     16     2     
2926   檄    0x00006A84   0x00016DC0     16     16     2     
2927   袭    0x000088AD   0x00016DE0     16     16     2     
2928   席    0x00005E2D   0x00016E00     16     16     2     
2929   习    0x00004E60   0x00016E20     16     16     2     
2930   媳    0x00005AB3   0x00016E40     16     16     2     
2931   喜    0x0000559C   0x00016E60     16     16     2     
2932   铣    0x000094E3   0x00016E80     16     16     2     
2933   洗    0x00006D17   0x00016EA0     16     16     2     
2934   系    0x00007CFB   0x00016EC0     16     16     2     
2935   隙    0x00009699   0x00016EE0     16     16     2     
2936   戏    0x0000620F   0x00016F00     16     16     2     
2937   细    0x00007EC6   0x00016F20     16     16     2     
2938   瞎    0x0000778E   0x00016F40     16     16     2     
2939   虾    0x0000867E   0x00016F60     16     16     2     
2940   匣    0x00005323   0x00016F80     16     16     2     
2941   霞    0x0000971E   0x00016FA0     16     16     2     
2942   辖    0x00008F96   0x00016FC0     16     16     2     
2943   暇    0x00006687   0x00016FE0     16     16     2     
2944   峡    0x00005CE1   0x00017000     16     16     2     
2945   侠    0x00004FA0   0x00017020     16     16     2     
2946   狭    0x000072ED   0x00017040     16     16     2     
2947   下    0x00004E0B   0x00017060     16     16     2     
2948   厦    0x000053A6   0x00017080     16     16     2     
2949   夏    0x0000590F   0x000170A0     16     16     2     
2950   吓    0x00005413   0x000170C0     16     16     2     
2951   掀    0x00006380   0x000170E0     16     16     2     
2952   锨    0x00009528   0x00017100     16     16     2     
2953   先    0x00005148   0x00017120     16     16     2     
2954   仙    0x00004ED9   0x00017140     16     16     2     
2955   鲜    0x00009C9C   0x00017160     16     16     2     
2956   纤    0x00007EA4   0x00017180     16     16     2     
2957   咸    0x000054B8   0x000171A0     16     16     2     
2958   贤    0x00008D24   0x000171C0     16     16     2     
2959   衔    0x00008854   0x000171E0     16     16     2     
2960   舷    0x00008237   0x00017200     16     16     2     
2961   闲    0x000095F2   0x00017220     16     16     2     
2962   涎    0x00006D8E   0x00017240     16     16     2     
2963   弦    0x00005F26   0x00017260     16     16     2     
2964   嫌    0x00005ACC   0x00017280     16     16     2     
2965   显    0x0000663E   0x000172A0     16     16     2     
2966   险    0x00009669   0x000172C0     16     16     2     
2967   现    0x000073B0   0x000172E0     16     16     2     
2968   献    0x0000732E   0x00017300     16     16     2     
2969   县    0x000053BF   0x00017320     16     16     2     
2970   腺    0x0000817A   0x00017340     16     16     2     
2971   馅    0x00009985   0x00017360     16     16     2     
2972   羡    0x00007FA1   0x00017380     16     16     2     
2973   宪    0x00005BAA   0x000173A0     16     16     2     
2974   陷    0x00009677   0x000173C0     16     16     2     
2975   限    0x00009650   0x000173E0     16     16     2     
2976   线    0x00007EBF   0x00017400     16     16     2     
2977   相    0x000076F8   0x00017420     16     16     2     
2978   厢    0x000053A2   0x00017440     16     16     2     
2979   镶    0x00009576   0x00017460     16     16     2     
2980   香    0x00009999   0x00017480     16     16     2     
2981   箱    0x00007BB1   0x000174A0     16     16     2     
2982   襄    0x00008944   0x000174C0     16     16     2     
2983   湘    0x00006E58   0x000174E0     16     16     2     
2984   乡    0x00004E61   0x00017500     16     16     2     
2985   翔    0x00007FD4   0x00017520     16     16     2     
2986   祥    0x00007965   0x00017540     16     16     2     
2987   详    0x00008BE6   0x00017560     16     16     2     
2988   想    0x000060F3   0x00017580     16     16     2     
2989   响    0x000054CD   0x000175A0     16     16     2     
2990   享    0x00004EAB   0x000175C0     16     16     2     
2991   项    0x00009879   0x000175E0     16     16     2     
2992   巷    0x00005DF7   0x00017600     16     16     2     
2993   橡    0x00006A61   0x00017620     16     16     2     
2994   像    0x000050CF   0x00017640     16     16     2     
2995   向    0x00005411   0x00017660     16     16     2     
2996   象    0x00008C61   0x00017680     16     16     2     
2997   萧    0x00008427   0x000176A0     16     16     2     
2998   硝    0x0000785D   0x000176C0     16     16     2     
2999   霄    0x00009704   0x000176E0     16     16     2     
3000   削    0x0000524A   0x00017700     16     16     2     
3001   哮    0x000054EE   0x00017720     16     16     2     
3002   嚣    0x000056A3   0x00017740     16     16     2     
3003   销    0x00009500   0x00017760     16     16     2     
3004   消    0x00006D88   0x00017780     16     16     2     
3005   宵    0x00005BB5   0x000177A0     16     16     2     
3006   淆    0x00006DC6   0x000177C0     16     16     2     
3007   晓    0x00006653   0x000177E0     16     16     2     
3008   小    0x00005C0F   0x00017800     16     16     2     
3009   孝    0x00005B5D   0x00017820     16     16     2     
3010   校    0x00006821   0x00017840     16     16     2     
3011   肖    0x00008096   0x00017860     16     16     2     
3012   啸    0x00005578   0x00017880     16     16     2     
3013   笑    0x00007B11   0x000178A0     16     16     2     
3014   效    0x00006548   0x000178C0     16     16     2     
3015   楔    0x00006954   0x000178E0     16     16     2     
3016   些    0x00004E9B   0x00017900     16     16     2     
3017   歇    0x00006B47   0x00017920     16     16     2     
3018   蝎    0x0000874E   0x00017940     16     16     2     
3019   鞋    0x0000978B   0x00017960     16     16     2     
3020   协    0x0000534F   0x00017980     16     16     2     
3021   挟    0x0000631F   0x000179A0     16     16     2     
3022   携    0x0000643A   0x000179C0     16     16     2     
3023   邪    0x000090AA   0x000179E0     16     16     2     
3024   斜    0x0000659C   0x00017A00     16     16     2     
3025   胁    0x000080C1   0x00017A20     16     16     2     
3026   谐    0x00008C10   0x00017A40     16     16     2     
3027   写    0x00005199   0x00017A60     16     16     2     
3028   械    0x000068B0   0x00017A80     16     16     2     
3029   卸    0x00005378   0x00017AA0     16     16     2     
3030   蟹    0x000087F9   0x00017AC0     16     16     2     
3031   懈    0x000061C8   0x00017AE0     16     16     2     
3032   泄    0x00006CC4   0x00017B00     16     16     2     
3033   泻    0x00006CFB   0x00017B20     16     16     2     
3034   谢    0x00008C22   0x00017B40     16     16     2     
3035   屑    0x00005C51   0x00017B60     16     16     2     
3036   薪    0x000085AA   0x00017B80     16     16     2     
3037   芯    0x000082AF   0x00017BA0     16     16     2     
3038   锌    0x0000950C   0x00017BC0     16     16     2     
3039   欣    0x00006B23   0x00017BE0     16     16     2     
3040   辛    0x00008F9B   0x00017C00     16     16     2     
3041   新    0x000065B0   0x00017C20     16     16     2     
3042   忻    0x00005FFB   0x00017C40     16     16     2     
3043   心    0x00005FC3   0x00017C60     16     16     2     
3044   信    0x00004FE1   0x00017C80     16     16     2     
3045   衅    0x00008845   0x00017CA0     16     16     2     
3046   星    0x0000661F   0x00017CC0     16     16     2     
3047   腥    0x00008165   0x00017CE0     16     16     2     
3048   猩    0x00007329   0x00017D00     16     16     2     
3049   惺    0x000060FA   0x00017D20     16     16     2     
3050   兴    0x00005174   0x00017D40     16     16     2     
3051   刑    0x00005211   0x00017D60     16     16     2     
3052   型    0x0000578B   0x00017D80     16     16     2     
3053   形    0x00005F62   0x00017DA0     16     16     2     
3054   邢    0x000090A2   0x00017DC0     16     16     2     
3055   行    0x0000884C   0x00017DE0     16     16     2     
3056   醒    0x00009192   0x00017E00     16     16     2     
3057   幸    0x00005E78   0x00017E20     16     16     2     
3058   杏    0x0000674F   0x00017E40     16     16     2     
3059   性    0x00006027   0x00017E60     16     16     2     
3060   姓    0x000059D3   0x00017E80     16     16     2     
3061   兄    0x00005144   0x00017EA0     16     16     2     
3062   凶    0x000051F6   0x00017EC0     16     16     2     
3063   胸    0x000080F8   0x00017EE0     16     16     2     
3064   匈    0x00005308   0x00017F00     16     16     2     
3065   汹    0x00006C79   0x00017F20     16     16     2     
3066   雄    0x000096C4   0x00017F40     16     16     2     
3067   熊    0x0000718A   0x00017F60     16     16     2     
3068   休    0x00004F11   0x00017F80     16     16     2     
3069   修    0x00004FEE   0x00017FA0     16     16     2     
3070   羞    0x00007F9E   0x00017FC0     16     16     2     
3071   朽    0x0000673D   0x00017FE0     16     16     2     
3072   嗅    0x000055C5   0x00018000     16     16     2     
3073   锈    0x00009508   0x00018020     16     16     2     
3074   秀    0x000079C0   0x00018040     16     16     2     
3075   袖    0x00008896   0x00018060     16     16     2     
3076   绣    0x00007EE3   0x00018080     16     16     2     
3077   墟    0x0000589F   0x000180A0     16     16     2     
3078   戌    0x0000620C   0x000180C0     16     16     2     
3079   需    0x00009700   0x000180E0     16     16     2     
3080   虚    0x0000865A   0x00018100     16     16     2     
3081   嘘    0x00005618   0x00018120     16     16     2     
3082   须    0x0000987B   0x00018140     16     16     2     
3083   徐    0x00005F90   0x00018160     16     16     2     
3084   许    0x00008BB8   0x00018180     16     16     2     
3085   蓄    0x000084C4   0x000181A0     16     16     2     
3086   酗    0x00009157   0x000181C0     16     16     2     
3087   叙    0x000053D9   0x000181E0     16     16     2     
3088   旭    0x000065ED   0x00018200     16     16     2     
3089   序    0x00005E8F   0x00018220     16     16     2     
3090   畜    0x0000755C   0x00018240     16     16     2     
3091   恤    0x00006064   0x00018260     16     16     2     
3092   絮    0x00007D6E   0x00018280     16     16     2     
3093   婿    0x00005A7F   0x000182A0     16     16     2     
3094   绪    0x00007EEA   0x000182C0     16     16     2     
3095   续    0x00007EED   0x000182E0     16     16     2     
3096   轩    0x00008F69   0x00018300     16     16     2     
3097   喧    0x000055A7   0x00018320     16     16     2     
3098   宣    0x00005BA3   0x00018340     16     16     2     
3099   悬    0x000060AC   0x00018360     16     16     2     
3100   旋    0x000065CB   0x00018380     16     16     2     
3101   玄    0x00007384   0x000183A0     16     16     2     
3102   选    0x00009009   0x000183C0     16     16     2     
3103   癣    0x00007663   0x000183E0     16     16     2     
3104   眩    0x00007729   0x00018400     16     16     2     
3105   绚    0x00007EDA   0x00018420     16     16     2     
3106   靴    0x00009774   0x00018440     16     16     2     
3107   薛    0x0000859B   0x00018460     16     16     2     
3108   学    0x00005B66   0x00018480     16     16     2     
3109   穴    0x00007A74   0x000184A0     16     16     2     
3110   雪    0x000096EA   0x000184C0     16     16     2     
3111   血    0x00008840   0x000184E0     16     16     2     
3112   勋    0x000052CB   0x00018500     16     16     2     
3113   熏    0x0000718F   0x00018520     16     16     2     
3114   循    0x00005FAA   0x00018540     16     16     2     
3115   旬    0x000065EC   0x00018560     16     16     2     
3116   询    0x00008BE2   0x00018580     16     16     2     
3117   寻    0x00005BFB   0x000185A0     16     16     2     
3118   驯    0x00009A6F   0x000185C0     16     16     2     
3119   巡    0x00005DE1   0x000185E0     16     16     2     
3120   殉    0x00006B89   0x00018600     16     16     2     
3121   汛    0x00006C5B   0x00018620     16     16     2     
3122   训    0x00008BAD   0x00018640     16     16     2     
3123   讯    0x00008BAF   0x00018660     16     16     2     
3124   逊    0x0000900A   0x00018680     16     16     2     
3125   迅    0x00008FC5   0x000186A0     16     16     2     
3126   压    0x0000538B   0x000186C0     16     16     2     
3127   押    0x000062BC   0x000186E0     16     16     2     
3128   鸦    0x00009E26   0x00018700     16     16     2     
3129   鸭    0x00009E2D   0x00018720     16     16     2     
3130   呀    0x00005440   0x00018740     16     16     2     
3131   丫    0x00004E2B   0x00018760     16     16     2     
3132   芽    0x000082BD   0x00018780     16     16     2     
3133   牙    0x00007259   0x000187A0     16     16     2     
3134   蚜    0x0000869C   0x000187C0     16     16     2     
3135   崖    0x00005D16   0x000187E0     16     16     2     
3136   衙    0x00008859   0x00018800     16     16     2     
3137   涯    0x00006DAF   0x00018820     16     16     2     
3138   雅    0x000096C5   0x00018840     16     16     2     
3139   哑    0x000054D1   0x00018860     16     16     2     
3140   亚    0x00004E9A   0x00018880     16     16     2     
3141   讶    0x00008BB6   0x000188A0     16     16     2     
3142   焉    0x00007109   0x000188C0     16     16     2     
3143   咽    0x000054BD   0x000188E0     16     16     2     
3144   阉    0x00009609   0x00018900     16     16     2     
3145   烟    0x000070DF   0x00018920     16     16     2     
3146   淹    0x00006DF9   0x00018940     16     16     2     
3147   盐    0x000076D0   0x00018960     16     16     2     
3148   严    0x00004E25   0x00018980     16     16     2     
3149   研    0x00007814   0x000189A0     16     16     2     
3150   蜒    0x00008712   0x000189C0     16     16     2     
3151   岩    0x00005CA9   0x000189E0     16     16     2     
3152   延    0x00005EF6   0x00018A00     16     16     2     
3153   言    0x00008A00   0x00018A20     16     16     2     
3154   颜    0x0000989C   0x00018A40     16     16     2     
3155   阎    0x0000960E   0x00018A60     16     16     2     
3156   炎    0x0000708E   0x00018A80     16     16     2     
3157   沿    0x00006CBF   0x00018AA0     16     16     2     
3158   奄    0x00005944   0x00018AC0     16     16     2     
3159   掩    0x000063A9   0x00018AE0     16     16     2     
3160   眼    0x0000773C   0x00018B00     16     16     2     
3161   衍    0x0000884D   0x00018B20     16     16     2     
3162   演    0x00006F14   0x00018B40     16     16     2     
3163   艳    0x00008273   0x00018B60     16     16     2     
3164   堰    0x00005830   0x00018B80     16     16     2     
3165   燕    0x000071D5   0x00018BA0     16     16     2     
3166   厌    0x0000538C   0x00018BC0     16     16     2     
3167   砚    0x0000781A   0x00018BE0     16     16     2     
3168   雁    0x000096C1   0x00018C00     16     16     2     
3169   唁    0x00005501   0x00018C20     16     16     2     
3170   彦    0x00005F66   0x00018C40     16     16     2     
3171   焰    0x00007130   0x00018C60     16     16     2     
3172   宴    0x00005BB4   0x00018C80     16     16     2     
3173   谚    0x00008C1A   0x00018CA0     16     16     2     
3174   验    0x00009A8C   0x00018CC0     16     16     2     
3175   殃    0x00006B83   0x00018CE0     16     16     2     
3176   央    0x0000592E   0x00018D00     16     16     2     
3177   鸯    0x00009E2F   0x00018D20     16     16     2     
3178   秧    0x000079E7   0x00018D40     16     16     2     
3179   杨    0x00006768   0x00018D60     16     16     2     
3180   扬    0x0000626C   0x00018D80     16     16     2     
3181   佯    0x00004F6F   0x00018DA0     16     16     2     
3182   疡    0x000075A1   0x00018DC0     16     16     2     
3183   羊    0x00007F8A   0x00018DE0     16     16     2     
3184   洋    0x00006D0B   0x00018E00     16     16     2     
3185   阳    0x00009633   0x00018E20     16     16     2     
3186   氧    0x00006C27   0x00018E40     16     16     2     
3187   仰    0x00004EF0   0x00018E60     16     16     2     
3188   痒    0x000075D2   0x00018E80     16     16     2     
3189   养    0x0000517B   0x00018EA0     16     16     2     
3190   样    0x00006837   0x00018EC0     16     16     2     
3191   漾    0x00006F3E   0x00018EE0     16     16     2     
3192   邀    0x00009080   0x00018F00     16     16     2     
3193   腰    0x00008170   0x00018F20     16     16     2     
3194   妖    0x00005996   0x00018F40     16     16     2     
3195   瑶    0x00007476   0x00018F60     16     16     2     
3196   摇    0x00006447   0x00018F80     16     16     2     
3197   尧    0x00005C27   0x00018FA0     16     16     2     
3198   遥    0x00009065   0x00018FC0     16     16     2     
3199   窑    0x00007A91   0x00018FE0     16     16     2     
3200   谣    0x00008C23   0x00019000     16     16     2     
3201   姚    0x000059DA   0x00019020     16     16     2     
3202   咬    0x000054AC   0x00019040     16     16     2     
3203   舀    0x00008200   0x00019060     16     16     2     
3204   药    0x0000836F   0x00019080     16     16     2     
3205   要    0x00008981   0x000190A0     16     16     2     
3206   耀    0x00008000   0x000190C0     16     16     2     
3207   椰    0x00006930   0x000190E0     16     16     2     
3208   噎    0x0000564E   0x00019100     16     16     2     
3209   耶    0x00008036   0x00019120     16     16     2     
3210   爷    0x00007237   0x00019140     16     16     2     
3211   野    0x000091CE   0x00019160     16     16     2     
3212   冶    0x000051B6   0x00019180     16     16     2     
3213   也    0x00004E5F   0x000191A0     16     16     2     
3214   页    0x00009875   0x000191C0     16     16     2     
3215   掖    0x00006396   0x000191E0     16     16     2     
3216   业    0x00004E1A   0x00019200     16     16     2     
3217   叶    0x000053F6   0x00019220     16     16     2     
3218   曳    0x000066F3   0x00019240     16     16     2     
3219   腋    0x0000814B   0x00019260     16     16     2     
3220   夜    0x0000591C   0x00019280     16     16     2     
3221   液    0x00006DB2   0x000192A0     16     16     2     
3222   一    0x00004E00   0x000192C0     16     16     2     
3223   壹    0x000058F9   0x000192E0     16     16     2     
3224   医    0x0000533B   0x00019300     16     16     2     
3225   揖    0x000063D6   0x00019320     16     16     2     
3226   铱    0x000094F1   0x00019340     16     16     2     
3227   依    0x00004F9D   0x00019360     16     16     2     
3228   伊    0x00004F0A   0x00019380     16     16     2     
3229   衣    0x00008863   0x000193A0     16     16     2     
3230   颐    0x00009890   0x000193C0     16     16     2     
3231   夷    0x00005937   0x000193E0     16     16     2     
3232   遗    0x00009057   0x00019400     16     16     2     
3233   移    0x000079FB   0x00019420     16     16     2     
3234   仪    0x00004EEA   0x00019440     16     16     2     
3235   胰    0x000080F0   0x00019460     16     16     2     
3236   疑    0x00007591   0x00019480     16     16     2     
3237   沂    0x00006C82   0x000194A0     16     16     2     
3238   宜    0x00005B9C   0x000194C0     16     16     2     
3239   姨    0x000059E8   0x000194E0     16     16     2     
3240   彝    0x00005F5D   0x00019500     16     16     2     
3241   椅    0x00006905   0x00019520     16     16     2     
3242   蚁    0x00008681   0x00019540     16     16     2     
3243   倚    0x0000501A   0x00019560     16     16     2     
3244   已    0x00005DF2   0x00019580     16     16     2     
3245   乙    0x00004E59   0x000195A0     16     16     2     
3246   矣    0x000077E3   0x000195C0     16     16     2     
3247   以    0x00004EE5   0x000195E0     16     16     2     
3248   艺    0x0000827A   0x00019600     16     16     2     
3249   抑    0x00006291   0x00019620     16     16     2     
3250   易    0x00006613   0x00019640     16     16     2     
3251   邑    0x00009091   0x00019660     16     16     2     
3252   屹    0x00005C79   0x00019680     16     16     2     
3253   亿    0x00004EBF   0x000196A0     16     16     2     
3254   役    0x00005F79   0x000196C0     16     16     2     
3255   臆    0x000081C6   0x000196E0     16     16     2     
3256   逸    0x00009038   0x00019700     16     16     2     
3257   肄    0x00008084   0x00019720     16     16     2     
3258   疫    0x000075AB   0x00019740     16     16     2     
3259   亦    0x00004EA6   0x00019760     16     16     2     
3260   裔    0x000088D4   0x00019780     16     16     2     
3261   意    0x0000610F   0x000197A0     16     16     2     
3262   毅    0x00006BC5   0x000197C0     16     16     2     
3263   忆    0x00005FC6   0x000197E0     16     16     2     
3264   义    0x00004E49   0x00019800     16     16     2     
3265   益    0x000076CA   0x00019820     16     16     2     
3266   溢    0x00006EA2   0x00019840     16     16     2     
3267   诣    0x00008BE3   0x00019860     16     16     2     
3268   议    0x00008BAE   0x00019880     16     16     2     
3269   谊    0x00008C0A   0x000198A0     16     16     2     
3270   译    0x00008BD1   0x000198C0     16     16     2     
3271   异    0x00005F02   0x000198E0     16     16     2     
3272   翼    0x00007FFC   0x00019900     16     16     2     
3273   翌    0x00007FCC   0x00019920     16     16     2     
3274   绎    0x00007ECE   0x00019940     16     16     2     
3275   茵    0x00008335   0x00019960     16     16     2     
3276   荫    0x0000836B   0x00019980     16     16     2     
3277   因    0x000056E0   0x000199A0     16     16     2     
3278   殷    0x00006BB7   0x000199C0     16     16     2     
3279   音    0x000097F3   0x000199E0     16     16     2     
3280   阴    0x00009634   0x00019A00     16     16     2     
3281   姻    0x000059FB   0x00019A20     16     16     2     
3282   吟    0x0000541F   0x00019A40     16     16     2     
3283   银    0x000094F6   0x00019A60     16     16     2     
3284   淫    0x00006DEB   0x00019A80     16     16     2     
3285   寅    0x00005BC5   0x00019AA0     16     16     2     
3286   饮    0x0000996E   0x00019AC0     16     16     2     
3287   尹    0x00005C39   0x00019AE0     16     16     2     
3288   引    0x00005F15   0x00019B00     16     16     2     
3289   隐    0x00009690   0x00019B20     16     16     2     
3290   印    0x00005370   0x00019B40     16     16     2     
3291   英    0x000082F1   0x00019B60     16     16     2     
3292   樱    0x00006A31   0x00019B80     16     16     2     
3293   婴    0x00005A74   0x00019BA0     16     16     2     
3294   鹰    0x00009E70   0x00019BC0     16     16     2     
3295   应    0x00005E94   0x00019BE0     16     16     2     
3296   缨    0x00007F28   0x00019C00     16     16     2     
3297   莹    0x000083B9   0x00019C20     16     16     2     
3298   萤    0x00008424   0x00019C40     16     16     2     
3299   营    0x00008425   0x00019C60     16     16     2     
3300   荧    0x00008367   0x00019C80     16     16     2     
3301   蝇    0x00008747   0x00019CA0     16     16     2     
3302   迎    0x00008FCE   0x00019CC0     16     16     2     
3303   赢    0x00008D62   0x00019CE0     16     16     2     
3304   盈    0x000076C8   0x00019D00     16     16     2     
3305   影    0x00005F71   0x00019D20     16     16     2     
3306   颖    0x00009896   0x00019D40     16     16     2     
3307   硬    0x0000786C   0x00019D60     16     16     2     
3308   映    0x00006620   0x00019D80     16     16     2     
3309   哟    0x000054DF   0x00019DA0     16     16     2     
3310   拥    0x000062E5   0x00019DC0     16     16     2     
3311   佣    0x00004F63   0x00019DE0     16     16     2     
3312   臃    0x000081C3   0x00019E00     16     16     2     
3313   痈    0x000075C8   0x00019E20     16     16     2     
3314   庸    0x00005EB8   0x00019E40     16     16     2     
3315   雍    0x000096CD   0x00019E60     16     16     2     
3316   踊    0x00008E0A   0x00019E80     16     16     2     
3317   蛹    0x000086F9   0x00019EA0     16     16     2     
3318   咏    0x0000548F   0x00019EC0     16     16     2     
3319   泳    0x00006CF3   0x00019EE0     16     16     2     
3320   涌    0x00006D8C   0x00019F00     16     16     2     
3321   永    0x00006C38   0x00019F20     16     16     2     
3322   恿    0x0000607F   0x00019F40     16     16     2     
3323   勇    0x000052C7   0x00019F60     16     16     2     
3324   用    0x00007528   0x00019F80     16     16     2     
3325   幽    0x00005E7D   0x00019FA0     16     16     2     
3326   优    0x00004F18   0x00019FC0     16     16     2     
3327   悠    0x000060A0   0x00019FE0     16     16     2     
3328   忧    0x00005FE7   0x0001A000     16     16     2     
3329   尤    0x00005C24   0x0001A020     16     16     2     
3330   由    0x00007531   0x0001A040     16     16     2     
3331   邮    0x000090AE   0x0001A060     16     16     2     
3332   铀    0x000094C0   0x0001A080     16     16     2     
3333   犹    0x000072B9   0x0001A0A0     16     16     2     
3334   油    0x00006CB9   0x0001A0C0     16     16     2     
3335   游    0x00006E38   0x0001A0E0     16     16     2     
3336   酉    0x00009149   0x0001A100     16     16     2     
3337   有    0x00006709   0x0001A120     16     16     2     
3338   友    0x000053CB   0x0001A140     16     16     2     
3339   右    0x000053F3   0x0001A160     16     16     2     
3340   佑    0x00004F51   0x0001A180     16     16     2     
3341   釉    0x000091C9   0x0001A1A0     16     16     2     
3342   诱    0x00008BF1   0x0001A1C0     16     16     2     
3343   又    0x000053C8   0x0001A1E0     16     16     2     
3344   幼    0x00005E7C   0x0001A200     16     16     2     
3345   迂    0x00008FC2   0x0001A220     16     16     2     
3346   淤    0x00006DE4   0x0001A240     16     16     2     
3347   于    0x00004E8E   0x0001A260     16     16     2     
3348   盂    0x000076C2   0x0001A280     16     16     2     
3349   榆    0x00006986   0x0001A2A0     16     16     2     
3350   虞    0x0000865E   0x0001A2C0     16     16     2     
3351   愚    0x0000611A   0x0001A2E0     16     16     2     
3352   舆    0x00008206   0x0001A300     16     16     2     
3353   余    0x00004F59   0x0001A320     16     16     2     
3354   俞    0x00004FDE   0x0001A340     16     16     2     
3355   逾    0x0000903E   0x0001A360     16     16     2     
3356   鱼    0x00009C7C   0x0001A380     16     16     2     
